Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Knowledge,Knowledge%,Study_Aid,Study_Aid%,Parental_Engagement,Parental_Engagement%,Engagement,Engagement%
0.5581395348837209,0.0,1,3,-1,0.6666666666666666,0.96,2,1,0.125,2,2.0,-1,2,0.8333333333333334,-1,3.0,1.0,1,67,0.535813953488372,0.58,0.375,0.14,3.0,0.33,0.0,0.0
0.3953488372093023,0.975,3,2,1,0.6666666666666666,0.44,2,1,0.5,1,2.0,-1,2,0.6666666666666666,-1,1.0,1.0,1,72,0.173953488372093,0.19,1.0,0.38,3.0,0.33,0.3854651162790697,0.47
0.2558139534883721,0.725,2,3,1,0.6666666666666666,0.56,1,1,0.5,1,,-1,2,0.8333333333333334,-1,3.0,1.0,1,69,0.1432558139534883,0.16,1.5,0.57,6.0,0.67,0.1854651162790697,0.23
0.4883720930232558,0.825,3,2,-1,0.5,0.48,1,1,0.25,2,3.0,-1,1,0.5,-1,2.0,3.0,-1,70,0.2344186046511627,0.26,0.5,0.19,6.0,0.67,0.402906976744186,0.49
0.4651162790697674,0.925,2,2,1,0.5,0.06,2,1,0.0,3,2.0,-1,2,0.3333333333333333,-1,1.0,2.0,-1,69,0.027906976744186,0.03,0.0,0.0,2.0,0.22,0.4302325581395348,0.53
0.4883720930232558,0.125,1,2,-1,0.6666666666666666,0.96,3,1,0.5,2,2.0,1,2,0.5,-1,1.0,1.0,1,66,0.4688372093023255,0.51,1.0,0.38,1.0,0.11,0.0610465116279069,0.07
0.2093023255813953,0.55,3,2,-1,0.5,0.64,1,1,0.25,1,3.0,1,2,0.6666666666666666,-1,1.0,1.0,-1,65,0.133953488372093,0.15,0.5,0.19,3.0,0.33,0.1151162790697674,0.14
0.627906976744186,0.975,3,1,-1,0.1666666666666666,1.0,2,1,0.75,2,2.0,1,2,0.8333333333333334,-1,1.0,2.0,1,76,0.627906976744186,0.68,0.75,0.29,3.0,0.33,0.6122093023255814,0.75
0.5581395348837209,0.325,2,3,1,0.5,0.4,1,1,0.0,1,2.0,1,2,0.6666666666666666,-1,3.0,2.0,-1,67,0.2232558139534883,0.24,0.0,0.0,6.0,0.67,0.1813953488372093,0.22
0.3720930232558139,0.1,3,3,1,0.3333333333333333,0.84,2,1,0.0,2,2.0,1,3,0.1666666666666666,-1,3.0,1.0,-1,66,0.3125581395348836,0.34,0.0,0.0,9.0,1.0,0.0372093023255813,0.05
0.3720930232558139,0.35,2,2,1,0.6666666666666666,0.74,2,1,0.5,1,1.0,-1,3,0.5,-1,2.0,1.0,-1,67,0.2753488372093022,0.3,1.0,0.38,4.0,0.44,0.1302325581395348,0.16
0.4651162790697674,0.725,1,1,1,0.6666666666666666,0.3,2,1,0.25,1,1.0,-1,2,0.5,-1,2.0,1.0,1,67,0.1395348837209302,0.15,0.25,0.1,2.0,0.22,0.3372093023255813,0.41
0.2325581395348837,0.85,2,1,1,0.6666666666666666,0.32,3,-1,0.125,3,1.0,-1,2,0.6666666666666666,-1,1.0,1.0,1,65,0.0744186046511627,0.08,0.125,0.05,2.0,0.22,0.1976744186046511,0.24
0.5813953488372093,0.4,2,2,-1,0.1666666666666666,0.28,1,1,0.0,2,2.0,-1,3,0.8333333333333334,-1,2.0,3.0,1,66,0.1627906976744186,0.18,0.0,0.0,4.0,0.44,0.2325581395348837,0.28
0.3023255813953488,0.85,3,2,-1,0.5,0.48,2,1,0.125,3,2.0,1,3,0.8333333333333334,-1,2.0,1.0,-1,70,0.1451162790697674,0.16,0.25,0.1,6.0,0.67,0.2569767441860465,0.31
0.4651162790697674,0.725,1,2,-1,0.5,0.8,1,1,0.5,3,2.0,-1,2,0.8333333333333334,-1,3.0,3.0,-1,70,0.3720930232558139,0.41,1.0,0.38,3.0,0.33,0.3372093023255813,0.41
0.3488372093023256,0.775,3,2,1,0.3333333333333333,0.44,3,1,0.0,3,3.0,-1,1,0.3333333333333333,-1,3.0,1.0,1,70,0.1534883720930232,0.17,0.0,0.0,9.0,1.0,0.2703488372093023,0.33
0.627906976744186,0.575,3,1,-1,0.8333333333333334,0.62,2,1,0.0,1,2.0,-1,2,0.6666666666666666,-1,1.0,2.0,-1,68,0.3893023255813953,0.42,0.0,0.0,3.0,0.33,0.3610465116279069,0.44
0.6511627906976745,0.65,1,1,1,0.5,0.04,2,1,0.125,1,2.0,-1,3,0.5,-1,2.0,1.0,1,68,0.0260465116279069,0.03,0.125,0.05,2.0,0.22,0.4232558139534884,0.52
0.5116279069767442,0.925,3,1,1,0.8333333333333334,0.88,3,1,0.25,1,2.0,-1,3,0.5,-1,1.0,2.0,-1,73,0.4502325581395349,0.49,0.25,0.1,3.0,0.33,0.4732558139534884,0.58
0.2558139534883721,0.725,3,1,1,0.0,0.18,1,1,0.25,1,3.0,-1,1,0.6666666666666666,-1,1.0,1.0,-1,65,0.0460465116279069,0.05,0.25,0.1,3.0,0.33,0.1854651162790697,0.23
0.3953488372093023,0.9,2,1,1,0.6666666666666666,0.14,2,1,0.125,2,2.0,-1,1,0.3333333333333333,-1,1.0,1.0,1,67,0.0553488372093023,0.06,0.125,0.05,2.0,0.22,0.3558139534883721,0.44
0.3255813953488372,0.2,2,2,1,0.3333333333333333,0.0,3,1,0.25,3,1.0,-1,2,0.5,-1,1.0,2.0,-1,62,0.0,0.0,0.5,0.19,2.0,0.22,0.0651162790697674,0.08
0.4883720930232558,0.1,2,3,-1,0.3333333333333333,0.04,1,1,0.25,3,2.0,1,1,0.6666666666666666,-1,2.0,2.0,1,64,0.0195348837209302,0.02,0.75,0.29,4.0,0.44,0.0488372093023255,0.06
0.5581395348837209,0.25,3,3,1,0.5,0.26,2,1,0.125,2,3.0,1,3,0.5,-1,2.0,2.0,-1,69,0.1451162790697674,0.16,0.375,0.14,6.0,0.67,0.1395348837209302,0.17
0.1860465116279069,0.275,1,3,1,0.5,0.78,2,1,0.0,1,2.0,-1,1,0.3333333333333333,-1,1.0,1.0,-1,61,0.1451162790697673,0.16,0.0,0.0,1.0,0.11,0.0511627906976744,0.06
0.5116279069767442,0.1,1,2,1,0.5,0.38,3,1,0.5,3,2.0,-1,3,0.5,-1,1.0,2.0,-1,66,0.1944186046511628,0.21,1.0,0.38,1.0,0.11,0.0511627906976744,0.06
0.3255813953488372,0.525,2,2,1,0.5,1.0,2,1,0.125,1,2.0,-1,2,0.5,-1,3.0,2.0,-1,67,0.3255813953488372,0.35,0.25,0.1,6.0,0.67,0.1709302325581395,0.21
0.4418604651162791,0.475,3,2,1,0.5,0.66,3,1,0.25,2,2.0,-1,3,0.3333333333333333,-1,1.0,2.0,1,69,0.2916279069767442,0.32,0.5,0.19,3.0,0.33,0.2098837209302325,0.26
0.6744186046511628,0.475,3,2,-1,0.3333333333333333,0.3,2,1,0.125,1,2.0,-1,1,0.6666666666666666,-1,3.0,1.0,1,70,0.2023255813953488,0.22,0.25,0.1,9.0,1.0,0.3203488372093023,0.39
0.5348837209302325,0.775,2,1,1,0.8333333333333334,0.52,3,1,0.125,1,1.0,-1,3,0.6666666666666666,-1,2.0,1.0,1,70,0.2781395348837209,0.3,0.125,0.05,4.0,0.44,0.4145348837209302,0.51
0.3953488372093023,0.95,1,2,1,0.5,0.3,2,1,0.125,3,2.0,1,2,0.6666666666666666,-1,3.0,1.0,1,70,0.1186046511627906,0.13,0.25,0.1,3.0,0.33,0.3755813953488371,0.46
0.7209302325581395,0.4,1,1,1,0.3333333333333333,0.92,1,1,0.0,1,3.0,-1,2,0.3333333333333333,-1,1.0,2.0,1,67,0.6632558139534883,0.72,0.0,0.0,1.0,0.11,0.2883720930232558,0.35
0.4418604651162791,0.875,1,1,-1,0.6666666666666666,0.66,3,1,0.125,2,2.0,1,3,0.5,-1,1.0,1.0,1,69,0.2916279069767442,0.32,0.125,0.05,1.0,0.11,0.3866279069767442,0.47
0.5116279069767442,0.85,2,3,-1,0.1666666666666666,1.0,1,1,0.25,2,3.0,-1,2,0.3333333333333333,-1,3.0,1.0,-1,73,0.5116279069767442,0.56,0.75,0.29,6.0,0.67,0.4348837209302326,0.53
0.5116279069767442,0.675,1,2,-1,0.6666666666666666,0.76,3,1,0.25,2,3.0,-1,2,0.5,-1,1.0,1.0,-1,70,0.3888372093023256,0.42,0.5,0.19,1.0,0.11,0.3453488372093024,0.42
0.627906976744186,0.325,2,3,1,0.3333333333333333,0.92,2,1,0.125,2,2.0,-1,1,0.0,-1,3.0,1.0,1,70,0.5776744186046512,0.63,0.375,0.14,6.0,0.67,0.2040697674418604,0.25
0.4651162790697674,0.325,1,2,1,0.8333333333333334,0.2,3,1,0.25,2,2.0,-1,3,0.5,-1,2.0,1.0,-1,66,0.0930232558139534,0.1,0.5,0.19,2.0,0.22,0.1511627906976744,0.18
0.1395348837209302,0.05,3,2,1,0.5,0.48,2,1,0.375,2,2.0,-1,2,0.5,-1,3.0,1.0,1,62,0.0669767441860464,0.07,0.75,0.29,9.0,1.0,0.0069767441860465,0.01
0.5581395348837209,0.3,3,2,1,0.6666666666666666,0.16,2,1,0.0,1,2.0,-1,1,0.6666666666666666,-1,2.0,2.0,1,66,0.0893023255813953,0.1,0.0,0.0,6.0,0.67,0.1674418604651162,0.2
0.3488372093023256,0.4,2,2,-1,0.5,0.18,1,1,0.0,1,2.0,-1,2,0.3333333333333333,-1,2.0,1.0,1,62,0.0627906976744186,0.07,0.0,0.0,4.0,0.44,0.1395348837209302,0.17
0.4186046511627907,0.35,2,1,1,0.1666666666666666,0.3,3,-1,0.125,1,3.0,-1,3,0.5,-1,1.0,1.0,-1,64,0.1255813953488372,0.14,0.125,0.05,2.0,0.22,0.1465116279069767,0.18
0.2325581395348837,0.075,3,2,-1,0.5,0.1,1,1,0.375,3,2.0,1,3,0.1666666666666666,-1,3.0,1.0,-1,62,0.0232558139534883,0.03,0.75,0.29,9.0,1.0,0.0174418604651162,0.02
0.7209302325581395,0.025,3,2,1,0.5,0.38,3,1,0.0,3,2.0,-1,3,0.5,-1,1.0,2.0,1,68,0.273953488372093,0.3,0.0,0.0,3.0,0.33,0.0180232558139534,0.02
0.5348837209302325,0.075,2,1,1,0.3333333333333333,0.14,2,1,0.125,1,3.0,1,2,0.8333333333333334,-1,2.0,1.0,1,64,0.0748837209302325,0.08,0.125,0.05,4.0,0.44,0.0401162790697674,0.05
0.5581395348837209,0.325,3,2,1,0.3333333333333333,0.6,2,1,0.375,3,2.0,-1,3,0.3333333333333333,-1,1.0,3.0,1,69,0.3348837209302325,0.36,0.75,0.29,3.0,0.33,0.1813953488372093,0.22
0.5348837209302325,0.8,2,3,-1,0.6666666666666666,0.56,3,1,0.0,2,2.0,-1,2,0.5,-1,1.0,1.0,-1,71,0.2995348837209302,0.33,0.0,0.0,2.0,0.22,0.427906976744186,0.52
0.3488372093023256,0.925,2,2,-1,0.5,0.74,2,1,0.125,3,2.0,-1,2,0.5,-1,1.0,1.0,1,70,0.2581395348837209,0.28,0.25,0.1,2.0,0.22,0.3226744186046512,0.39
0.4651162790697674,0.35,2,3,1,1.0,0.66,1,1,0.125,3,2.0,-1,2,0.5,-1,1.0,2.0,1,67,0.3069767441860465,0.33,0.375,0.14,2.0,0.22,0.1627906976744185,0.2
0.3953488372093023,0.225,1,3,1,0.0,0.24,3,1,0.125,2,1.0,-1,2,0.5,-1,1.0,2.0,-1,63,0.0948837209302325,0.1,0.375,0.14,1.0,0.11,0.088953488372093,0.11
0.3720930232558139,0.525,1,2,1,0.6666666666666666,0.56,1,1,0.125,1,3.0,1,3,0.6666666666666666,-1,2.0,2.0,-1,66,0.2083720930232558,0.23,0.25,0.1,2.0,0.22,0.1953488372093023,0.24
0.1395348837209302,0.95,2,2,-1,0.5,0.08,3,1,0.0,2,3.0,1,2,0.3333333333333333,-1,1.0,1.0,1,66,0.0111627906976744,0.01,0.0,0.0,2.0,0.22,0.1325581395348836,0.16
0.3488372093023256,0.8,2,2,1,0.5,0.32,3,1,0.25,2,2.0,-1,3,0.6666666666666666,-1,3.0,2.0,1,70,0.1116279069767441,0.12,0.5,0.19,6.0,0.67,0.2790697674418604,0.34
0.5813953488372093,0.225,3,1,-1,1.0,0.74,1,1,0.25,2,1.0,-1,3,0.3333333333333333,-1,3.0,1.0,-1,67,0.4302325581395349,0.47,0.25,0.1,9.0,1.0,0.1308139534883721,0.16
0.3720930232558139,0.1,2,2,1,0.5,0.56,3,1,0.125,2,2.0,-1,3,0.5,-1,1.0,1.0,-1,64,0.2083720930232558,0.23,0.25,0.1,2.0,0.22,0.0372093023255813,0.05
0.5813953488372093,0.925,2,2,-1,0.6666666666666666,0.7,1,-1,0.25,3,1.0,-1,2,0.5,-1,1.0,1.0,-1,71,0.4069767441860465,0.44,0.5,0.19,2.0,0.22,0.5377906976744187,0.66
0.3255813953488372,0.2,2,2,1,0.1666666666666666,0.9,2,1,0.0,3,2.0,-1,1,0.8333333333333334,-1,2.0,1.0,1,64,0.2930232558139534,0.32,0.0,0.0,4.0,0.44,0.0651162790697674,0.08
0.5813953488372093,0.85,1,3,1,0.3333333333333333,0.84,1,1,0.125,1,3.0,-1,2,0.5,-1,1.0,1.0,1,72,0.4883720930232558,0.53,0.375,0.14,1.0,0.11,0.4941860465116279,0.6
0.6744186046511628,0.325,1,2,-1,0.5,0.36,2,1,0.0,1,3.0,-1,3,0.3333333333333333,-1,3.0,1.0,-1,67,0.2427906976744185,0.26,0.0,0.0,3.0,0.33,0.2191860465116279,0.27
0.5116279069767442,1.0,2,1,1,1.0,0.46,2,1,0.375,2,2.0,1,2,0.3333333333333333,-1,2.0,1.0,-1,72,0.2353488372093023,0.26,0.375,0.14,4.0,0.44,0.5116279069767442,0.63
0.2790697674418604,0.275,2,2,1,1.0,0.98,2,1,0.0,1,2.0,-1,2,0.5,-1,3.0,1.0,-1,64,0.2734883720930232,0.3,0.0,0.0,6.0,0.67,0.0767441860465116,0.09
0.4186046511627907,0.5,1,2,1,1.0,0.26,3,-1,0.125,2,2.0,-1,2,0.3333333333333333,-1,2.0,1.0,1,65,0.1088372093023255,0.12,0.25,0.1,2.0,0.22,0.2093023255813953,0.26
0.4186046511627907,0.875,3,3,1,0.8333333333333334,0.36,2,1,0.375,3,2.0,-1,3,0.6666666666666666,-1,2.0,3.0,-1,73,0.1506976744186046,0.16,1.125,0.43,6.0,0.67,0.3662790697674419,0.45
0.4186046511627907,0.575,3,3,-1,0.3333333333333333,0.28,2,1,0.0,2,2.0,1,1,0.8333333333333334,-1,3.0,1.0,1,68,0.1172093023255814,0.13,0.0,0.0,9.0,1.0,0.2406976744186046,0.29
0.4651162790697674,0.6,1,3,-1,0.8333333333333334,0.96,2,1,0.125,1,2.0,-1,1,0.5,-1,1.0,2.0,-1,67,0.4465116279069767,0.49,0.375,0.14,1.0,0.11,0.2790697674418604,0.34
0.4651162790697674,0.95,1,1,1,0.3333333333333333,0.4,2,1,0.125,2,2.0,-1,3,0.5,-1,1.0,2.0,-1,68,0.1860465116279069,0.2,0.125,0.05,1.0,0.11,0.4418604651162789,0.54
0.3720930232558139,0.525,3,1,-1,0.5,0.22,2,1,0.25,3,2.0,-1,3,0.3333333333333333,-1,2.0,1.0,1,67,0.081860465116279,0.09,0.25,0.1,6.0,0.67,0.1953488372093023,0.24
0.5348837209302325,0.55,1,2,1,0.5,0.44,2,1,0.0,2,3.0,-1,3,0.3333333333333333,-1,3.0,2.0,1,68,0.2353488372093023,0.26,0.0,0.0,3.0,0.33,0.2941860465116279,0.36
0.4186046511627907,0.5,3,1,-1,0.3333333333333333,0.26,1,1,0.125,1,2.0,-1,2,0.5,-1,1.0,1.0,-1,64,0.1088372093023255,0.12,0.125,0.05,3.0,0.33,0.2093023255813953,0.26
0.4651162790697674,0.5,2,3,1,0.0,0.56,2,1,0.125,2,3.0,1,2,0.6666666666666666,-1,1.0,1.0,1,69,0.2604651162790697,0.28,0.375,0.14,2.0,0.22,0.2325581395348837,0.28
0.2558139534883721,0.75,2,1,1,0.3333333333333333,0.08,2,-1,0.125,3,2.0,-1,2,0.5,-1,1.0,1.0,-1,64,0.0204651162790697,0.02,0.125,0.05,2.0,0.22,0.191860465116279,0.23
0.4418604651162791,0.8,2,1,-1,0.5,0.06,2,1,0.25,2,3.0,1,3,0.3333333333333333,-1,2.0,3.0,-1,68,0.0265116279069767,0.03,0.25,0.1,4.0,0.44,0.3534883720930233,0.43
0.5813953488372093,0.425,3,2,1,0.1666666666666666,0.8,2,1,0.125,2,2.0,1,2,0.3333333333333333,-1,1.0,3.0,1,68,0.4651162790697675,0.51,0.25,0.1,3.0,0.33,0.2470930232558139,0.3
0.3023255813953488,0.125,3,2,-1,0.5,0.26,2,1,0.25,1,2.0,-1,2,0.5,-1,1.0,2.0,-1,61,0.0786046511627907,0.09,0.5,0.19,3.0,0.33,0.0377906976744186,0.05
0.4651162790697674,0.825,2,3,1,0.3333333333333333,0.34,3,1,0.125,2,3.0,-1,3,0.5,-1,3.0,1.0,1,73,0.1581395348837209,0.17,0.375,0.14,6.0,0.67,0.383720930232558,0.47
0.5581395348837209,0.4,2,2,1,0.1666666666666666,0.78,3,1,0.375,2,3.0,-1,2,0.5,-1,1.0,3.0,1,69,0.4353488372093023,0.47,0.75,0.29,2.0,0.22,0.2232558139534883,0.27
0.1860465116279069,0.825,3,1,1,0.5,0.32,2,1,0.0,1,1.0,1,2,0.3333333333333333,-1,2.0,2.0,-1,64,0.0595348837209302,0.06,0.0,0.0,6.0,0.67,0.1534883720930231,0.19
0.2093023255813953,0.525,1,2,1,0.8333333333333334,0.96,2,1,0.25,1,2.0,-1,2,0.3333333333333333,-1,2.0,1.0,-1,65,0.2009302325581395,0.22,0.5,0.19,2.0,0.22,0.1098837209302325,0.13
0.3953488372093023,0.45,1,3,1,0.8333333333333334,0.66,2,1,0.25,1,2.0,1,1,0.3333333333333333,-1,3.0,2.0,1,66,0.2609302325581395,0.28,0.75,0.29,3.0,0.33,0.177906976744186,0.22
0.3023255813953488,0.2,3,1,1,0.1666666666666666,0.74,3,1,0.25,2,2.0,-1,3,0.5,-1,1.0,3.0,-1,64,0.2237209302325581,0.24,0.25,0.1,3.0,0.33,0.0604651162790697,0.07
0.5348837209302325,0.6,3,3,-1,0.8333333333333334,0.86,2,1,0.375,3,2.0,-1,2,0.6666666666666666,-1,1.0,3.0,-1,72,0.4599999999999999,0.5,1.125,0.43,3.0,0.33,0.3209302325581395,0.39
0.3488372093023256,0.675,2,2,-1,0.1666666666666666,0.52,3,1,0.125,1,3.0,1,2,0.3333333333333333,-1,3.0,3.0,1,67,0.1813953488372093,0.2,0.25,0.1,6.0,0.67,0.2354651162790698,0.29
0.3255813953488372,0.875,2,2,1,0.6666666666666666,0.8,1,1,0.25,1,,1,1,0.1666666666666666,-1,3.0,1.0,-1,69,0.2604651162790697,0.28,0.5,0.19,6.0,0.67,0.2848837209302325,0.35
0.5813953488372093,0.5,2,2,-1,0.0,0.82,1,1,0.125,1,2.0,1,2,0.5,-1,1.0,3.0,-1,67,0.4767441860465116,0.52,0.25,0.1,2.0,0.22,0.2906976744186046,0.36
0.4418604651162791,0.5,2,2,-1,1.0,0.68,2,1,0.125,2,2.0,-1,3,0.6666666666666666,-1,2.0,1.0,-1,68,0.3004651162790698,0.33,0.25,0.1,4.0,0.44,0.2209302325581395,0.27
0.3255813953488372,0.525,3,2,-1,0.1666666666666666,0.36,1,-1,0.0,2,3.0,-1,3,0.5,-1,1.0,1.0,1,65,0.1172093023255813,0.13,0.0,0.0,3.0,0.33,0.1709302325581395,0.21
0.5116279069767442,0.675,2,3,-1,0.1666666666666666,0.18,2,1,0.125,3,1.0,-1,2,0.6666666666666666,-1,2.0,1.0,-1,70,0.0920930232558139,0.1,0.375,0.14,4.0,0.44,0.3453488372093024,0.42
0.5581395348837209,0.65,2,2,1,0.5,0.62,1,1,0.125,3,1.0,-1,3,0.1666666666666666,-1,1.0,1.0,-1,69,0.3460465116279069,0.38,0.25,0.1,2.0,0.22,0.3627906976744186,0.44
0.5116279069767442,0.275,2,2,1,0.3333333333333333,0.26,1,1,0.125,1,3.0,-1,3,0.8333333333333334,-1,,2.0,-1,66,0.1330232558139535,0.14,0.25,0.1,,,0.1406976744186046,0.17
0.7209302325581395,0.875,2,3,1,0.8333333333333334,0.16,2,1,0.25,2,2.0,1,3,0.6666666666666666,-1,1.0,1.0,-1,75,0.1153488372093023,0.13,0.75,0.29,2.0,0.22,0.6308139534883721,0.77
0.1860465116279069,0.15,1,2,-1,0.8333333333333334,1.0,1,1,0.375,2,2.0,-1,2,0.5,-1,2.0,1.0,-1,62,0.1860465116279069,0.2,0.75,0.29,2.0,0.22,0.027906976744186,0.03
0.4186046511627907,0.3,3,2,1,0.1666666666666666,0.04,1,1,0.125,1,2.0,-1,3,0.3333333333333333,-1,1.0,1.0,-1,64,0.0167441860465116,0.02,0.25,0.1,3.0,0.33,0.1255813953488372,0.15
0.5581395348837209,0.6,2,1,-1,0.6666666666666666,0.28,2,1,0.25,1,2.0,1,2,0.6666666666666666,-1,1.0,,-1,67,0.1562790697674418,0.17,0.25,0.1,2.0,0.22,0.3348837209302325,0.41
0.813953488372093,0.15,1,3,1,0.6666666666666666,0.16,3,1,0.125,2,2.0,-1,3,0.5,-1,2.0,3.0,-1,69,0.1302325581395348,0.14,0.375,0.14,2.0,0.22,0.1220930232558139,0.15
0.4883720930232558,0.125,2,2,1,0.0,0.62,3,1,0.625,2,2.0,-1,3,0.6666666666666666,-1,2.0,3.0,1,68,0.3027906976744186,0.33,1.25,0.48,4.0,0.44,0.0610465116279069,0.07
0.3488372093023256,0.225,3,3,1,0.5,0.7,2,1,0.0,3,3.0,1,1,0.5,-1,1.0,1.0,1,66,0.2441860465116279,0.27,0.0,0.0,3.0,0.33,0.0784883720930232,0.1
0.3023255813953488,0.55,2,2,1,0.6666666666666666,0.66,2,1,0.0,2,2.0,-1,1,0.3333333333333333,-1,1.0,2.0,-1,64,0.1995348837209302,0.22,0.0,0.0,2.0,0.22,0.1662790697674418,0.2
0.2558139534883721,1.0,2,2,-1,0.5,0.28,2,1,0.125,2,3.0,-1,3,1.0,-1,1.0,1.0,-1,69,0.0716279069767441,0.08,0.25,0.1,2.0,0.22,0.2558139534883721,0.31
0.1860465116279069,0.675,1,2,1,0.3333333333333333,0.28,2,1,0.125,3,2.0,-1,2,0.3333333333333333,-1,1.0,1.0,1,64,0.0520930232558139,0.06,0.25,0.1,1.0,0.11,0.1255813953488371,0.15
0.4186046511627907,0.525,1,2,1,0.6666666666666666,0.92,3,1,0.0,2,3.0,-1,2,0.6666666666666666,-1,3.0,1.0,-1,69,0.3851162790697675,0.42,0.0,0.0,3.0,0.33,0.2197674418604651,0.27
0.5581395348837209,0.175,1,2,-1,0.6666666666666666,0.9,2,1,0.0,2,2.0,-1,2,0.6666666666666666,-1,3.0,2.0,1,65,0.5023255813953489,0.55,0.0,0.0,3.0,0.33,0.0976744186046511,0.12
0.5116279069767442,0.05,3,3,1,0.8333333333333334,0.08,1,1,0.375,1,2.0,1,2,0.6666666666666666,-1,1.0,1.0,-1,65,0.0409302325581395,0.04,1.125,0.43,3.0,0.33,0.0255813953488372,0.03
0.4418604651162791,0.45,2,3,1,0.6666666666666666,0.28,2,1,0.25,3,2.0,1,3,0.3333333333333333,-1,1.0,2.0,1,68,0.1237209302325581,0.13,0.75,0.29,2.0,0.22,0.1988372093023256,0.24
0.3488372093023256,0.3,2,3,-1,0.3333333333333333,0.16,1,1,0.125,2,2.0,-1,1,0.3333333333333333,-1,1.0,3.0,-1,62,0.055813953488372,0.06,0.375,0.14,2.0,0.22,0.1046511627906976,0.13
0.4186046511627907,0.35,2,3,-1,0.8333333333333334,0.64,3,1,0.25,1,2.0,1,2,0.5,-1,1.0,2.0,-1,66,0.267906976744186,0.29,0.75,0.29,2.0,0.22,0.1465116279069767,0.18
0.4883720930232558,0.375,2,1,1,0.1666666666666666,0.32,1,1,0.25,1,2.0,-1,3,0.3333333333333333,-1,1.0,3.0,-1,80,0.1562790697674418,0.17,0.25,0.1,2.0,0.22,0.1831395348837209,0.22
0.3953488372093023,0.5,2,1,1,0.6666666666666666,0.84,3,1,0.0,2,3.0,1,3,0.1666666666666666,-1,2.0,1.0,-1,67,0.3320930232558139,0.36,0.0,0.0,4.0,0.44,0.1976744186046511,0.24
0.6511627906976745,0.75,3,1,1,0.5,0.52,1,1,0.125,2,1.0,-1,3,0.5,-1,1.0,2.0,1,71,0.3386046511627907,0.37,0.125,0.05,3.0,0.33,0.4883720930232558,0.6
0.7209302325581395,0.85,2,3,1,0.8333333333333334,0.06,2,1,0.125,2,2.0,-1,2,0.5,-1,1.0,1.0,1,73,0.0432558139534883,0.05,0.375,0.14,2.0,0.22,0.6127906976744185,0.75
0.2325581395348837,0.8,3,3,1,0.3333333333333333,0.68,2,1,0.25,1,1.0,-1,1,0.1666666666666666,-1,1.0,1.0,1,68,0.1581395348837209,0.17,0.75,0.29,3.0,0.33,0.1860465116279069,0.23
0.6976744186046512,0.5,3,3,1,0.3333333333333333,0.14,1,1,0.125,2,3.0,1,3,0.5,-1,1.0,1.0,1,72,0.0976744186046511,0.11,0.375,0.14,3.0,0.33,0.3488372093023256,0.43
0.5348837209302325,0.625,2,2,1,1.0,0.66,1,1,0.125,2,3.0,-1,3,0.6666666666666666,-1,2.0,2.0,1,70,0.3530232558139535,0.38,0.25,0.1,4.0,0.44,0.3343023255813953,0.41
0.4186046511627907,0.4,2,3,1,0.3333333333333333,0.18,2,1,0.125,2,2.0,-1,2,0.5,-1,1.0,1.0,1,66,0.0753488372093023,0.08,0.375,0.14,2.0,0.22,0.1674418604651163,0.2
0.4651162790697674,0.85,2,1,1,0.5,0.28,1,1,0.25,2,2.0,1,2,0.3333333333333333,-1,1.0,1.0,-1,68,0.1302325581395348,0.14,0.25,0.1,2.0,0.22,0.3953488372093022,0.48
0.6976744186046512,0.2,1,3,1,0.5,0.32,1,1,0.0,1,2.0,-1,3,0.5,-1,1.0,1.0,-1,66,0.2232558139534883,0.24,0.0,0.0,1.0,0.11,0.1395348837209302,0.17
0.4651162790697674,0.025,1,2,-1,0.5,0.16,2,1,0.125,2,1.0,-1,1,0.5,-1,1.0,1.0,1,60,0.0744186046511627,0.08,0.25,0.1,1.0,0.11,0.0116279069767441,0.01
0.6976744186046512,0.575,1,3,1,0.3333333333333333,0.4,2,1,0.375,1,2.0,1,1,0.5,-1,2.0,1.0,-1,71,0.2790697674418604,0.3,1.125,0.43,2.0,0.22,0.4011627906976744,0.49
0.627906976744186,0.5,1,2,-1,0.6666666666666666,0.3,1,1,0.25,1,2.0,1,2,0.3333333333333333,-1,2.0,1.0,-1,67,0.1883720930232558,0.21,0.5,0.19,2.0,0.22,0.313953488372093,0.38
0.3720930232558139,0.675,2,2,-1,0.5,0.92,2,1,0.125,3,2.0,-1,1,0.8333333333333334,-1,3.0,1.0,1,70,0.3423255813953488,0.37,0.25,0.1,6.0,0.67,0.2511627906976744,0.31
0.627906976744186,0.5,2,3,-1,0.3333333333333333,0.92,3,1,0.25,1,2.0,-1,3,1.0,-1,1.0,1.0,-1,73,0.5776744186046512,0.63,0.75,0.29,2.0,0.22,0.313953488372093,0.38
0.5813953488372093,0.6,2,2,1,0.6666666666666666,0.12,2,-1,0.125,2,2.0,-1,1,0.3333333333333333,-1,2.0,1.0,1,67,0.0697674418604651,0.08,0.25,0.1,4.0,0.44,0.3488372093023256,0.43
